date,kelurahan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,waste_tons,source
2024-12-31,Gambir,Jakarta Pusat,1.2,31.4,14.9,0,0,68311,1077.2,synthetic_from_weather_and_case_assumptions
2025-01-01,Gambir,Jakarta Pusat,15.4,29.6,15.2,0,0,0,1102.0,synthetic_from_weather_and_case_assumptions
2025-01-02,Gambir,Jakarta Pusat,0.6,30.9,9.4,0,0,0,1037.1,synthetic_from_weather_and_case_assumptions
2025-01-03,Gambir,Jakarta Pusat,2.2,32.0,9.6,0,0,0,1082.0,synthetic_from_weather_and_case_assumptions
2025-01-04,Gambir,Jakarta Pusat,1.1,33.0,16.0,1,0,0,1278.0,synthetic_from_weather_and_case_assumptions
2025-01-05,Gambir,Jakarta Pusat,18.5,31.4,9.2,1,0,48077,1081.3,synthetic_from_weather_and_case_assumptions
2025-01-06,Gambir,Jakarta Pusat,8.4,32.2,12.2,0,0,0,1144.3,synthetic_from_weather_and_case_assumptions
2025-01-07,Gambir,Jakarta Pusat,30.5,31.1,11.5,0,0,0,1053.8,synthetic_from_weather_and_case_assumptions
2025-01-08,Gambir,Jakarta Pusat,12.6,29.8,13.4,0,0,0,1076.5,synthetic_from_weather_and_case_assumptions
2025-01-09,Gambir,Jakarta Pusat,30.2,27.8,7.6,0,0,0,1242.5,synthetic_from_weather_and_case_assumptions
2025-01-10,Gambir,Jakarta Pusat,7.8,31.0,11.4,0,0,0,1098.7,synthetic_from_weather_and_case_assumptions
2025-01-11,Gambir,Jakarta Pusat,8.1,30.5,14.4,1,0,0,1062.3,synthetic_from_weather_and_case_assumptions
2025-01-12,Gambir,Jakarta Pusat,2.7,30.0,14.1,1,0,46175,1109.9,synthetic_from_weather_and_case_assumptions
2025-01-13,Gambir,Jakarta Pusat,7.4,30.9,12.7,0,0,0,1140.6,synthetic_from_weather_and_case_assumptions
2025-01-14,Gambir,Jakarta Pusat,16.3,29.0,10.9,0,0,0,1070.2,synthetic_from_weather_and_case_assumptions
2025-01-15,Gambir,Jakarta Pusat,2.6,32.0,11.5,0,0,0,1092.7,synthetic_from_weather_and_case_assumptions
2025-01-16,Gambir,Jakarta Pusat,4.2,29.8,12.3,0,0,0,1085.9,synthetic_from_weather_and_case_assumptions
2025-01-17,Gambir,Jakarta Pusat,6.5,30.5,12.3,0,0,0,1044.3,synthetic_from_weather_and_case_assumptions
2025-01-18,Gambir,Jakarta Pusat,59.9,28.4,12.8,1,0,0,1454.6,synthetic_from_weather_and_case_assumptions
2025-01-19,Gambir,Jakarta Pusat,20.8,30.9,14.5,1,0,43723,1260.6,synthetic_from_weather_and_case_assumptions
2025-01-20,Gambir,Jakarta Pusat,23.9,27.1,11.7,0,0,0,1003.7,synthetic_from_weather_and_case_assumptions
2025-01-21,Gambir,Jakarta Pusat,17.8,28.5,13.4,0,0,0,1139.4,synthetic_from_weather_and_case_assumptions
2025-01-22,Gambir,Jakarta Pusat,3.1,28.8,10.5,0,0,0,1032.7,synthetic_from_weather_and_case_assumptions
2025-01-23,Gambir,Jakarta Pusat,2.3,29.0,8.7,0,0,0,1136.4,synthetic_from_weather_and_case_assumptions
2025-01-24,Gambir,Jakarta Pusat,16.7,31.1,12.1,0,0,0,1067.1,synthetic_from_weather_and_case_assumptions
2025-01-25,Gambir,Jakarta Pusat,11.5,30.5,9.0,1,0,0,1140.8,synthetic_from_weather_and_case_assumptions
2025-01-26,Gambir,Jakarta Pusat,8.8,31.0,11.4,1,0,34373,1205.0,synthetic_from_weather_and_case_assumptions
2025-01-27,Gambir,Jakarta Pusat,1.9,30.6,11.4,0,0,0,1136.1,synthetic_from_weather_and_case_assumptions
2025-01-28,Gambir,Jakarta Pusat,36.3,27.4,12.1,0,0,0,1101.4,synthetic_from_weather_and_case_assumptions
2025-01-29,Gambir,Jakarta Pusat,31.9,28.2,14.3,0,0,0,1148.0,synthetic_from_weather_and_case_assumptions
2025-01-30,Gambir,Jakarta Pusat,7.4,28.5,17.3,0,0,0,1059.6,synthetic_from_weather_and_case_assumptions
2025-01-31,Gambir,Jakarta Pusat,1.9,29.5,14.1,0,0,0,1029.4,synthetic_from_weather_and_case_assumptions
2025-02-01,Gambir,Jakarta Pusat,6.8,29.5,14.2,1,0,0,1257.7,synthetic_from_weather_and_case_assumptions
2025-02-02,Gambir,Jakarta Pusat,7.3,30.7,11.9,1,0,29065,1188.7,synthetic_from_weather_and_case_assumptions
2025-02-03,Gambir,Jakarta Pusat,2.6,31.7,12.6,0,0,0,989.0,synthetic_from_weather_and_case_assumptions
2025-02-04,Gambir,Jakarta Pusat,13.8,29.8,14.8,0,0,0,1177.9,synthetic_from_weather_and_case_assumptions
2025-02-05,Gambir,Jakarta Pusat,9.1,30.7,15.6,0,0,0,1247.4,synthetic_from_weather_and_case_assumptions
2025-02-06,Gambir,Jakarta Pusat,5.9,29.2,13.9,0,0,0,1160.6,synthetic_from_weather_and_case_assumptions
2025-02-07,Gambir,Jakarta Pusat,7.2,30.0,13.2,0,0,0,985.6,synthetic_from_weather_and_case_assumptions
2025-02-08,Gambir,Jakarta Pusat,23.1,29.6,11.1,1,0,0,1152.1,synthetic_from_weather_and_case_assumptions
2025-02-09,Gambir,Jakarta Pusat,16.0,29.3,11.1,1,0,53392,1297.9,synthetic_from_weather_and_case_assumptions
2025-02-10,Gambir,Jakarta Pusat,6.8,30.0,10.5,0,0,0,1041.3,synthetic_from_weather_and_case_assumptions
2025-02-11,Gambir,Jakarta Pusat,8.2,30.5,10.3,0,0,0,1126.7,synthetic_from_weather_and_case_assumptions
2025-02-12,Gambir,Jakarta Pusat,1.9,32.8,9.4,0,0,0,1129.7,synthetic_from_weather_and_case_assumptions
2025-02-13,Gambir,Jakarta Pusat,1.9,33.2,8.0,0,0,0,1010.2,synthetic_from_weather_and_case_assumptions
2025-02-14,Gambir,Jakarta Pusat,0.5,33.0,11.9,0,0,0,1066.6,synthetic_from_weather_and_case_assumptions
2025-02-15,Gambir,Jakarta Pusat,3.0,30.2,11.5,1,0,0,894.1,synthetic_from_weather_and_case_assumptions
2025-02-16,Gambir,Jakarta Pusat,4.8,31.0,8.7,1,0,52343,1100.2,synthetic_from_weather_and_case_assumptions
2025-02-17,Gambir,Jakarta Pusat,6.5,30.0,9.4,0,0,0,1072.3,synthetic_from_weather_and_case_assumptions
2025-02-18,Gambir,Jakarta Pusat,10.3,30.7,11.0,0,0,0,1014.6,synthetic_from_weather_and_case_assumptions
2025-02-19,Gambir,Jakarta Pusat,20.1,29.2,11.5,0,0,0,1248.3,synthetic_from_weather_and_case_assumptions
2025-02-20,Gambir,Jakarta Pusat,2.7,30.4,10.0,0,0,0,977.5,synthetic_from_weather_and_case_assumptions
2025-02-21,Gambir,Jakarta Pusat,0.8,30.5,12.5,0,0,0,1040.9,synthetic_from_weather_and_case_assumptions
2025-02-22,Gambir,Jakarta Pusat,7.8,29.4,10.9,1,0,0,1146.2,synthetic_from_weather_and_case_assumptions
2025-02-23,Gambir,Jakarta Pusat,22.5,28.2,9.5,1,0,25957,1307.5,synthetic_from_weather_and_case_assumptions
2025-02-24,Gambir,Jakarta Pusat,14.0,30.3,9.1,0,0,0,1013.3,synthetic_from_weather_and_case_assumptions
2025-02-25,Gambir,Jakarta Pusat,12.9,30.6,7.8,0,0,0,1192.2,synthetic_from_weather_and_case_assumptions
2025-02-26,Gambir,Jakarta Pusat,9.6,28.8,5.8,0,0,0,1100.7,synthetic_from_weather_and_case_assumptions
2025-02-27,Gambir,Jakarta Pusat,9.4,30.1,8.0,0,0,0,1030.4,synthetic_from_weather_and_case_assumptions
2025-02-28,Gambir,Jakarta Pusat,8.3,30.6,8.5,0,0,0,1128.3,synthetic_from_weather_and_case_assumptions
2025-03-01,Gambir,Jakarta Pusat,5.1,30.0,8.4,1,0,0,1142.3,synthetic_from_weather_and_case_assumptions
2025-03-02,Gambir,Jakarta Pusat,5.7,31.3,9.7,1,0,23087,1107.9,synthetic_from_weather_and_case_assumptions
2025-03-03,Gambir,Jakarta Pusat,22.7,30.9,7.7,0,0,0,1146.9,synthetic_from_weather_and_case_assumptions
2025-03-04,Gambir,Jakarta Pusat,22.2,28.5,8.1,0,0,0,1113.4,synthetic_from_weather_and_case_assumptions
2025-03-05,Gambir,Jakarta Pusat,10.2,31.2,10.0,0,0,0,1109.9,synthetic_from_weather_and_case_assumptions
2025-03-06,Gambir,Jakarta Pusat,14.9,31.9,11.4,0,0,0,1163.5,synthetic_from_weather_and_case_assumptions
2025-03-07,Gambir,Jakarta Pusat,4.7,31.8,14.7,0,0,0,1195.6,synthetic_from_weather_and_case_assumptions
2025-03-08,Gambir,Jakarta Pusat,11.1,31.8,11.0,1,0,0,1060.7,synthetic_from_weather_and_case_assumptions
2025-03-09,Gambir,Jakarta Pusat,15.1,28.2,8.4,1,0,27185,1333.4,synthetic_from_weather_and_case_assumptions
2025-03-10,Gambir,Jakarta Pusat,13.8,29.6,6.9,0,0,0,976.4,synthetic_from_weather_and_case_assumptions
2025-03-11,Gambir,Jakarta Pusat,9.6,30.8,8.8,0,0,0,1089.3,synthetic_from_weather_and_case_assumptions
2025-03-12,Gambir,Jakarta Pusat,16.8,31.1,9.6,0,0,0,1164.4,synthetic_from_weather_and_case_assumptions
2025-03-13,Gambir,Jakarta Pusat,2.2,31.8,8.1,0,0,0,1096.0,synthetic_from_weather_and_case_assumptions
2025-03-14,Gambir,Jakarta Pusat,14.2,31.8,13.7,0,0,0,1071.0,synthetic_from_weather_and_case_assumptions
2025-03-15,Gambir,Jakarta Pusat,23.9,30.2,16.3,1,0,0,1174.0,synthetic_from_weather_and_case_assumptions
2025-03-16,Gambir,Jakarta Pusat,11.3,30.6,13.9,1,0,30016,1139.3,synthetic_from_weather_and_case_assumptions
2025-03-17,Gambir,Jakarta Pusat,33.9,29.7,12.6,0,0,0,1136.6,synthetic_from_weather_and_case_assumptions
2025-03-18,Gambir,Jakarta Pusat,19.5,29.5,8.6,0,0,0,1191.4,synthetic_from_weather_and_case_assumptions
2025-03-19,Gambir,Jakarta Pusat,24.5,31.3,11.1,0,0,0,1172.8,synthetic_from_weather_and_case_assumptions
2025-03-20,Gambir,Jakarta Pusat,0.9,30.2,13.7,0,0,0,1023.4,synthetic_from_weather_and_case_assumptions
2025-03-21,Gambir,Jakarta Pusat,3.8,30.7,15.7,0,0,0,1144.5,synthetic_from_weather_and_case_assumptions
2025-03-22,Gambir,Jakarta Pusat,6.8,30.8,15.5,1,0,0,1155.4,synthetic_from_weather_and_case_assumptions
2025-03-23,Gambir,Jakarta Pusat,7.9,31.1,13.5,1,0,30484,1220.4,synthetic_from_weather_and_case_assumptions
2025-03-24,Gambir,Jakarta Pusat,4.1,30.3,12.4,0,0,0,1126.6,synthetic_from_weather_and_case_assumptions
2025-03-25,Gambir,Jakarta Pusat,1.6,30.5,12.7,0,0,0,1016.1,synthetic_from_weather_and_case_assumptions
2025-03-26,Gambir,Jakarta Pusat,7.4,30.0,13.9,0,0,0,1053.6,synthetic_from_weather_and_case_assumptions
2025-03-27,Gambir,Jakarta Pusat,4.5,30.5,11.0,0,0,0,1136.1,synthetic_from_weather_and_case_assumptions
2025-03-28,Gambir,Jakarta Pusat,15.1,29.4,13.3,0,0,95333,1242.0,synthetic_from_weather_and_case_assumptions
2025-03-29,Gambir,Jakarta Pusat,1.1,31.6,16.6,1,0,118172,1215.1,synthetic_from_weather_and_case_assumptions
2025-03-30,Gambir,Jakarta Pusat,0.3,31.9,10.8,1,0,93542,1201.2,synthetic_from_weather_and_case_assumptions
2025-03-31,Gambir,Jakarta Pusat,1.4,33.0,12.1,0,0,90019,1240.4,synthetic_from_weather_and_case_assumptions
2025-04-01,Gambir,Jakarta Pusat,28.7,28.9,10.0,0,0,141348,1148.7,synthetic_from_weather_and_case_assumptions
2025-04-02,Gambir,Jakarta Pusat,10.8,31.0,8.2,0,0,149352,1175.9,synthetic_from_weather_and_case_assumptions
2025-04-03,Gambir,Jakarta Pusat,8.9,30.1,8.3,0,0,112953,1092.7,synthetic_from_weather_and_case_assumptions
2025-04-04,Gambir,Jakarta Pusat,15.7,29.8,8.0,0,0,81504,1087.0,synthetic_from_weather_and_case_assumptions
2025-04-05,Gambir,Jakarta Pusat,4.3,31.2,7.8,1,0,95014,1189.0,synthetic_from_weather_and_case_assumptions
2025-04-06,Gambir,Jakarta Pusat,9.4,31.2,10.2,1,0,37486,1140.9,synthetic_from_weather_and_case_assumptions
2025-04-07,Gambir,Jakarta Pusat,2.4,31.2,7.7,0,0,0,1050.0,synthetic_from_weather_and_case_assumptions
2025-04-08,Gambir,Jakarta Pusat,1.6,31.0,8.8,0,0,0,1079.6,synthetic_from_weather_and_case_assumptions
2025-04-09,Gambir,Jakarta Pusat,10.9,31.6,10.7,0,0,0,1023.7,synthetic_from_weather_and_case_assumptions
2025-04-10,Gambir,Jakarta Pusat,5.4,32.0,8.3,0,0,0,1050.4,synthetic_from_weather_and_case_assumptions
2025-04-11,Gambir,Jakarta Pusat,11.0,31.6,8.4,0,0,0,1002.5,synthetic_from_weather_and_case_assumptions
2025-04-12,Gambir,Jakarta Pusat,11.6,29.8,7.1,1,0,0,1085.1,synthetic_from_weather_and_case_assumptions
2025-04-13,Gambir,Jakarta Pusat,17.2,29.7,10.6,1,0,42293,1105.7,synthetic_from_weather_and_case_assumptions
2025-04-14,Gambir,Jakarta Pusat,4.0,31.4,11.0,0,0,0,1008.2,synthetic_from_weather_and_case_assumptions
2025-04-15,Gambir,Jakarta Pusat,17.7,30.1,9.7,0,0,0,1081.3,synthetic_from_weather_and_case_assumptions
2025-04-16,Gambir,Jakarta Pusat,4.3,31.3,6.9,0,0,0,949.6,synthetic_from_weather_and_case_assumptions
2025-04-17,Gambir,Jakarta Pusat,5.9,28.2,8.7,0,0,0,1143.5,synthetic_from_weather_and_case_assumptions
2025-04-18,Gambir,Jakarta Pusat,12.1,30.5,8.7,0,0,0,960.5,synthetic_from_weather_and_case_assumptions
2025-04-19,Gambir,Jakarta Pusat,3.7,31.9,6.2,1,0,0,961.7,synthetic_from_weather_and_case_assumptions
2025-04-20,Gambir,Jakarta Pusat,3.8,31.1,8.6,1,0,27310,1137.8,synthetic_from_weather_and_case_assumptions
2025-04-21,Gambir,Jakarta Pusat,2.6,30.5,7.4,0,0,0,1049.2,synthetic_from_weather_and_case_assumptions
2025-04-22,Gambir,Jakarta Pusat,0.4,32.8,9.2,0,0,0,1031.8,synthetic_from_weather_and_case_assumptions
2025-04-23,Gambir,Jakarta Pusat,2.9,32.0,11.5,0,0,0,1039.5,synthetic_from_weather_and_case_assumptions
2025-04-24,Gambir,Jakarta Pusat,10.6,31.9,10.4,0,0,0,1020.7,synthetic_from_weather_and_case_assumptions
2025-04-25,Gambir,Jakarta Pusat,7.1,31.9,6.7,0,0,0,952.8,synthetic_from_weather_and_case_assumptions
2025-04-26,Gambir,Jakarta Pusat,8.3,31.5,9.3,1,0,0,1059.2,synthetic_from_weather_and_case_assumptions
2025-04-27,Gambir,Jakarta Pusat,6.4,32.0,8.8,1,0,39234,1035.7,synthetic_from_weather_and_case_assumptions
2025-04-28,Gambir,Jakarta Pusat,3.3,31.5,10.7,0,0,0,1063.2,synthetic_from_weather_and_case_assumptions
2025-04-29,Gambir,Jakarta Pusat,1.1,32.2,7.4,0,0,0,983.7,synthetic_from_weather_and_case_assumptions
2025-04-30,Gambir,Jakarta Pusat,3.0,33.2,10.3,0,0,0,945.3,synthetic_from_weather_and_case_assumptions
2025-05-01,Gambir,Jakarta Pusat,2.0,34.2,9.7,0,0,0,975.0,synthetic_from_weather_and_case_assumptions
2025-05-02,Gambir,Jakarta Pusat,5.1,33.5,8.2,0,0,0,1032.0,synthetic_from_weather_and_case_assumptions
2025-05-03,Gambir,Jakarta Pusat,5.6,33.8,10.1,1,0,0,1009.6,synthetic_from_weather_and_case_assumptions
2025-05-04,Gambir,Jakarta Pusat,13.5,30.5,8.9,1,0,48492,1054.7,synthetic_from_weather_and_case_assumptions
2025-05-05,Gambir,Jakarta Pusat,3.0,32.5,7.5,0,0,0,1014.7,synthetic_from_weather_and_case_assumptions
2025-05-06,Gambir,Jakarta Pusat,1.1,32.4,5.2,0,0,0,1009.2,synthetic_from_weather_and_case_assumptions
2025-05-07,Gambir,Jakarta Pusat,3.3,32.0,7.9,0,0,0,966.8,synthetic_from_weather_and_case_assumptions
2025-05-08,Gambir,Jakarta Pusat,7.0,31.8,8.3,0,0,0,980.2,synthetic_from_weather_and_case_assumptions
2025-05-09,Gambir,Jakarta Pusat,2.6,32.5,9.9,0,0,0,1012.8,synthetic_from_weather_and_case_assumptions
2025-05-10,Gambir,Jakarta Pusat,18.2,33.2,10.3,1,0,0,989.5,synthetic_from_weather_and_case_assumptions
2025-05-11,Gambir,Jakarta Pusat,3.7,32.4,8.5,1,0,30365,973.2,synthetic_from_weather_and_case_assumptions
2025-05-12,Gambir,Jakarta Pusat,2.8,31.8,10.6,0,0,0,951.6,synthetic_from_weather_and_case_assumptions
2025-05-13,Gambir,Jakarta Pusat,13.0,32.5,11.2,0,0,0,1014.7,synthetic_from_weather_and_case_assumptions
2025-05-14,Gambir,Jakarta Pusat,10.0,31.5,7.4,0,0,0,1039.9,synthetic_from_weather_and_case_assumptions
2025-05-15,Gambir,Jakarta Pusat,0.2,31.9,7.6,0,0,0,1086.5,synthetic_from_weather_and_case_assumptions
2025-05-16,Gambir,Jakarta Pusat,29.0,32.8,10.7,0,0,0,1131.9,synthetic_from_weather_and_case_assumptions
2025-05-17,Gambir,Jakarta Pusat,16.8,32.7,11.8,1,0,0,1069.1,synthetic_from_weather_and_case_assumptions
2025-05-18,Gambir,Jakarta Pusat,0.1,32.3,8.0,1,0,49735,1068.1,synthetic_from_weather_and_case_assumptions
2025-05-19,Gambir,Jakarta Pusat,0.0,32.1,6.5,0,0,0,924.8,synthetic_from_weather_and_case_assumptions
2025-05-20,Gambir,Jakarta Pusat,0.0,34.2,9.6,0,0,0,988.8,synthetic_from_weather_and_case_assumptions
2025-05-21,Gambir,Jakarta Pusat,32.0,32.5,10.8,0,0,0,1066.3,synthetic_from_weather_and_case_assumptions
2025-05-22,Gambir,Jakarta Pusat,7.0,29.5,8.6,0,0,0,1031.8,synthetic_from_weather_and_case_assumptions
2025-05-23,Gambir,Jakarta Pusat,30.2,27.7,10.4,0,0,0,1025.9,synthetic_from_weather_and_case_assumptions
2025-05-24,Gambir,Jakarta Pusat,17.0,30.9,8.4,1,0,0,1113.8,synthetic_from_weather_and_case_assumptions
2025-05-25,Gambir,Jakarta Pusat,15.1,29.9,8.6,1,0,20212,1190.1,synthetic_from_weather_and_case_assumptions
2025-05-26,Gambir,Jakarta Pusat,17.7,29.1,10.4,0,0,0,1035.5,synthetic_from_weather_and_case_assumptions
2025-05-27,Gambir,Jakarta Pusat,0.0,31.6,12.5,0,0,0,1016.1,synthetic_from_weather_and_case_assumptions
2025-05-28,Gambir,Jakarta Pusat,0.6,32.4,7.0,0,0,0,1036.6,synthetic_from_weather_and_case_assumptions
2025-05-29,Gambir,Jakarta Pusat,13.7,32.2,8.3,0,0,0,1004.6,synthetic_from_weather_and_case_assumptions
2025-05-30,Gambir,Jakarta Pusat,0.1,31.8,8.1,0,0,0,1004.9,synthetic_from_weather_and_case_assumptions
2025-05-31,Gambir,Jakarta Pusat,7.5,32.6,7.9,1,0,0,1052.7,synthetic_from_weather_and_case_assumptions
2025-06-01,Gambir,Jakarta Pusat,0.2,29.9,6.7,1,0,71436,1093.1,synthetic_from_weather_and_case_assumptions
2025-06-02,Gambir,Jakarta Pusat,0.0,32.5,8.5,0,0,15854,952.3,synthetic_from_weather_and_case_assumptions
2025-06-03,Gambir,Jakarta Pusat,1.8,32.2,9.7,0,0,26635,1018.0,synthetic_from_weather_and_case_assumptions
2025-06-04,Gambir,Jakarta Pusat,4.0,31.6,7.2,0,0,13486,1044.9,synthetic_from_weather_and_case_assumptions
2025-06-05,Gambir,Jakarta Pusat,1.7,32.5,7.7,0,0,19779,1105.0,synthetic_from_weather_and_case_assumptions
2025-06-06,Gambir,Jakarta Pusat,10.8,31.6,9.3,0,0,26635,1105.5,synthetic_from_weather_and_case_assumptions
2025-06-07,Gambir,Jakarta Pusat,1.3,31.4,6.6,1,0,29954,1197.1,synthetic_from_weather_and_case_assumptions
2025-06-08,Gambir,Jakarta Pusat,0.0,31.8,7.8,1,0,46533,1016.6,synthetic_from_weather_and_case_assumptions
2025-06-09,Gambir,Jakarta Pusat,1.0,31.8,5.9,0,0,22252,1067.3,synthetic_from_weather_and_case_assumptions
2025-06-10,Gambir,Jakarta Pusat,4.2,30.9,7.9,0,0,15293,1026.5,synthetic_from_weather_and_case_assumptions
2025-06-11,Gambir,Jakarta Pusat,2.6,30.9,10.5,0,0,27674,1162.0,synthetic_from_weather_and_case_assumptions
2025-06-12,Gambir,Jakarta Pusat,1.0,33.0,9.9,0,0,27378,962.1,synthetic_from_weather_and_case_assumptions
2025-06-13,Gambir,Jakarta Pusat,0.0,33.5,12.0,0,0,10018,943.4,synthetic_from_weather_and_case_assumptions
2025-06-14,Gambir,Jakarta Pusat,0.7,33.5,12.9,1,0,29626,1016.2,synthetic_from_weather_and_case_assumptions
2025-06-15,Gambir,Jakarta Pusat,1.4,33.0,11.4,1,0,72642,953.2,synthetic_from_weather_and_case_assumptions
2025-06-16,Gambir,Jakarta Pusat,2.5,32.6,8.7,0,0,10638,971.7,synthetic_from_weather_and_case_assumptions
2025-06-17,Gambir,Jakarta Pusat,22.0,31.6,10.8,0,0,13665,1016.8,synthetic_from_weather_and_case_assumptions
2025-06-18,Gambir,Jakarta Pusat,12.6,29.8,8.6,0,0,21894,1054.5,synthetic_from_weather_and_case_assumptions
2025-06-19,Gambir,Jakarta Pusat,1.9,28.1,9.8,0,0,20076,1033.8,synthetic_from_weather_and_case_assumptions
2025-06-20,Gambir,Jakarta Pusat,27.1,30.0,8.7,0,0,17846,1206.6,synthetic_from_weather_and_case_assumptions
2025-06-21,Gambir,Jakarta Pusat,27.8,29.5,8.2,1,0,11898,1183.4,synthetic_from_weather_and_case_assumptions
2025-06-22,Gambir,Jakarta Pusat,18.2,31.0,12.7,1,0,43053,1080.3,synthetic_from_weather_and_case_assumptions
2025-06-23,Gambir,Jakarta Pusat,25.5,30.8,10.0,0,0,12806,1017.5,synthetic_from_weather_and_case_assumptions
2025-06-24,Gambir,Jakarta Pusat,4.7,30.7,7.4,0,0,25924,1056.5,synthetic_from_weather_and_case_assumptions
2025-06-25,Gambir,Jakarta Pusat,0.2,31.1,5.4,0,0,12267,914.5,synthetic_from_weather_and_case_assumptions
2025-06-26,Gambir,Jakarta Pusat,0.0,31.5,6.5,0,0,27455,1130.8,synthetic_from_weather_and_case_assumptions
2025-06-27,Gambir,Jakarta Pusat,1.1,30.5,5.9,0,0,14120,1081.1,synthetic_from_weather_and_case_assumptions
2025-06-28,Gambir,Jakarta Pusat,2.5,30.3,7.7,1,0,14207,1017.8,synthetic_from_weather_and_case_assumptions
2025-06-29,Gambir,Jakarta Pusat,5.0,27.8,7.3,1,0,56395,977.8,synthetic_from_weather_and_case_assumptions
2025-06-30,Gambir,Jakarta Pusat,9.3,30.8,12.7,0,0,18685,1120.4,synthetic_from_weather_and_case_assumptions
2025-07-01,Gambir,Jakarta Pusat,23.3,30.5,11.8,0,0,27290,1073.4,synthetic_from_weather_and_case_assumptions
2025-07-02,Gambir,Jakarta Pusat,12.3,31.5,7.7,0,0,29876,1130.7,synthetic_from_weather_and_case_assumptions
2025-07-03,Gambir,Jakarta Pusat,21.1,30.6,8.0,0,0,23865,967.9,synthetic_from_weather_and_case_assumptions
2025-07-04,Gambir,Jakarta Pusat,0.7,31.2,7.8,0,0,16940,966.5,synthetic_from_weather_and_case_assumptions
2025-07-05,Gambir,Jakarta Pusat,12.5,30.1,9.0,1,0,27671,1089.0,synthetic_from_weather_and_case_assumptions
2025-07-06,Gambir,Jakarta Pusat,9.0,31.1,7.3,1,0,57019,1104.5,synthetic_from_weather_and_case_assumptions
2025-07-07,Gambir,Jakarta Pusat,25.8,30.4,7.8,0,0,23074,1055.6,synthetic_from_weather_and_case_assumptions
2025-07-08,Gambir,Jakarta Pusat,4.1,31.3,10.8,0,0,22236,1060.3,synthetic_from_weather_and_case_assumptions
2025-07-09,Gambir,Jakarta Pusat,5.7,30.6,8.4,0,0,24355,956.8,synthetic_from_weather_and_case_assumptions
2025-07-10,Gambir,Jakarta Pusat,2.4,30.3,7.6,0,0,26959,1009.2,synthetic_from_weather_and_case_assumptions
2025-07-11,Gambir,Jakarta Pusat,0.3,31.2,6.1,0,0,24794,1018.3,synthetic_from_weather_and_case_assumptions
2025-07-12,Gambir,Jakarta Pusat,0.0,33.3,11.9,1,0,13965,1074.1,synthetic_from_weather_and_case_assumptions
2025-07-13,Gambir,Jakarta Pusat,3.8,33.3,10.5,1,0,52848,1129.0,synthetic_from_weather_and_case_assumptions
2025-07-14,Gambir,Jakarta Pusat,0.6,31.2,5.9,0,0,12098,928.3,synthetic_from_weather_and_case_assumptions
2025-07-15,Gambir,Jakarta Pusat,7.7,31.6,5.2,0,0,21078,929.8,synthetic_from_weather_and_case_assumptions
2025-07-16,Gambir,Jakarta Pusat,9.7,32.1,8.0,0,0,10689,1110.3,synthetic_from_weather_and_case_assumptions
2025-07-17,Gambir,Jakarta Pusat,2.3,31.3,8.0,0,0,29277,1041.6,synthetic_from_weather_and_case_assumptions
2025-07-18,Gambir,Jakarta Pusat,3.0,30.5,11.1,0,0,28150,972.6,synthetic_from_weather_and_case_assumptions
2025-07-19,Gambir,Jakarta Pusat,0.1,32.3,11.9,1,0,17540,1144.6,synthetic_from_weather_and_case_assumptions
2025-07-20,Gambir,Jakarta Pusat,2.2,33.7,14.3,1,0,63714,1094.1,synthetic_from_weather_and_case_assumptions
2025-07-21,Gambir,Jakarta Pusat,0.6,33.3,13.5,0,0,10235,1076.5,synthetic_from_weather_and_case_assumptions
2025-07-22,Gambir,Jakarta Pusat,0.0,34.1,12.8,0,0,12326,1004.2,synthetic_from_weather_and_case_assumptions
2025-07-23,Gambir,Jakarta Pusat,0.2,34.8,12.4,0,0,11929,1134.0,synthetic_from_weather_and_case_assumptions
2025-07-24,Gambir,Jakarta Pusat,0.1,34.5,15.3,0,0,17501,1118.3,synthetic_from_weather_and_case_assumptions
2025-07-25,Gambir,Jakarta Pusat,1.9,34.2,10.9,0,0,12208,989.1,synthetic_from_weather_and_case_assumptions
2025-07-26,Gambir,Jakarta Pusat,0.2,34.0,10.3,1,0,11029,1102.1,synthetic_from_weather_and_case_assumptions
2025-07-27,Gambir,Jakarta Pusat,3.6,34.0,7.6,1,0,45470,1118.3,synthetic_from_weather_and_case_assumptions
2025-07-28,Gambir,Jakarta Pusat,8.6,33.1,10.4,0,0,26847,1125.8,synthetic_from_weather_and_case_assumptions
2025-07-29,Gambir,Jakarta Pusat,0.9,32.4,8.7,0,0,17798,944.0,synthetic_from_weather_and_case_assumptions
2025-07-30,Gambir,Jakarta Pusat,3.4,32.9,7.0,0,0,19125,1059.8,synthetic_from_weather_and_case_assumptions
2025-07-31,Gambir,Jakarta Pusat,0.3,33.0,11.9,0,0,25906,1080.2,synthetic_from_weather_and_case_assumptions
2025-08-01,Gambir,Jakarta Pusat,0.0,34.7,10.9,0,0,0,875.7,synthetic_from_weather_and_case_assumptions
